id,title,url,is_paid,num_subscribers,avg_rating,avg_rating_recent,num_reviews,num_published_lectures,num_published_practice_tests,created,published_time,discounted_price_amount,price_detail_amount,currency
948446,Be a Self Employed Massage or Bodywork Professional,/course/be-a-self-employed-massage-therapist-home-studio-mobile/,TRUE,118,4.1,4.11736,26,13,0,02-09-2016,10-11-2016,455,1600,INR
714188,"Fixed Income Valuation and Analysis, CFA L2",/course/fixed-income-simplified-for-cfa-l2/,TRUE,165,4.55,4.54823,26,12,0,03-01-2016,04-01-2016,455,1280,INR
2702514,The Complete Shopify Making Money Selling E-books Course.,/course/the-complete-shopify-making-money-selling-e-books-course/,TRUE,8959,3.9,2.62665,27,14,0,12-12-2019,17-12-2019,455,2880,INR
598094,Crowdfunding to Win,/course/crowdfunding-to-win/,TRUE,652,4.35,4.39982,26,15,0,31-08-2015,23-09-2015,0,2560,INR
324656,Forex Trading,/course/how-to-trade-forex/,TRUE,203,3.55,3.34705,26,25,0,22-10-2014,18-11-2014,455,6080,INR
1228948,Call Center Training,/course/call-center-training/,TRUE,71,3.85,3.85835,26,12,0,25-05-2017,25-05-2017,455,2240,INR
713212,Amazon FBA: How to Start Your Business from Scratch,/course/zero-to-hero-amazon-product-business/,TRUE,1332,4.15,4.15746,26,56,0,02-01-2016,05-02-2016,455,3200,INR
1564534,How to select a Project Management Software? Asana or Jira,/course/how-to-select-project-management-tool-pm-solution-pm-software/,TRUE,3544,3.4,3.10467,26,12,0,21-02-2018,11-03-2018,455,1600,INR
655300,Accounting for Beginners : Learn Basics in under 1 Hour,/course/accounting-for-beginners-how-to-do-accounting-super-easily/,TRUE,2019,3.1,3.05218,26,20,0,30-10-2015,03-12-2015,0,1280,INR
2485272,Beat the Banks: How to Secure Finance for Your Company,/course/beat-the-banks-how-to-secure-finance-for-your-company/,TRUE,6104,4.4,4.51548,26,10,0,30-07-2019,23-10-2019,455,6400,INR
2584102,Hidden Secrets Of Selling - Part 2,/course/hidden-secrets-of-selling-part-2/,TRUE,13084,4.35,4.12239,26,6,0,30-09-2019,05-10-2019,455,8640,INR
3316802,Business Development Principles for Small Businesses,/course/business-development-principles-for-small-businesses/,TRUE,7179,4.34615,4.51694,26,23,0,09-07-2020,10-08-2020,455,1280,INR
1163986,eBay - Automate Drop shipping Listing Creation & Stock Sync,/course/automate-ebay-drop-shipping-listing-creation-stock-sync/,TRUE,1755,4.45,4.36144,26,29,0,30-03-2017,30-04-2017,455,1280,INR
614752,Self-Esteem: Self-Discipline and Emotional Control at Work,/course/expressing-yourself-with-impact/,TRUE,1410,4.3,4.27943,26,46,0,17-09-2015,25-09-2015,455,8000,INR
770486,Stock Market: The Zero Risk Way of Investing,/course/stock-market-zero-risk-investing/,TRUE,2781,3.85,3.70314,26,8,0,22-02-2016,18-03-2016,455,6400,INR
356302,Get Customers Excited And Sell More Right NOW!,/course/storysculptor/,TRUE,710,4.25,4.3375,26,40,0,25-11-2014,06-01-2015,0,3200,INR
1476914,R Programming: Mastering R for data analysis,/course/mastering-r-for-data-analysis/,TRUE,1066,2.8,2.97557,26,23,0,20-12-2017,20-02-2018,455,8640,INR
2449100,Introduction to ISO 9001:2015 Quality Management System,/course/iso-9001-complete-awareness-guide/,TRUE,259,4,3.95252,26,23,0,08-07-2019,11-07-2019,455,6400,INR
2695470,Copywriting Mastery | Increase Leads & Sales with Text,/course/the-copywriting-masterclass/,TRUE,72,4.6,4.45672,26,21,0,08-12-2019,21-12-2019,455,8640,INR
288964,Consulting Strategies: Succeed as a Niche Consultant,/course/consulting-strategies-succeed-as-a-niche-consultant/,TRUE,2449,3.9,4.14263,26,11,0,27-08-2014,29-08-2014,455,1600,INR
758818,Clickbank Affiliate Marketing,/course/learn-clickbank-affiliate-marketing-to-earn-a-passive-income/,TRUE,1496,4.15,4.3831,26,25,0,10-02-2016,23-02-2016,455,8640,INR
356340,How to Succeed in Business Without a College Degree,/course/the-many-ways-to-be-successful-without-a-college-degree/,TRUE,1014,3.9,3.85836,26,22,0,25-11-2014,01-01-2015,455,8640,INR
814472,The success guide to FIVERR,/course/the-success-guide-to-earn-extra-money-with-fiverr/,TRUE,2746,4.05,4.19926,26,21,0,06-04-2016,13-04-2016,455,1280,INR
952436,Performance Feedback Essentials; feedback with Confidence,/course/high-impact-feedback/,TRUE,1119,3.85,3.80626,26,35,0,07-09-2016,21-10-2016,455,5440,INR
25794,How To Crowdfund,/course/how-to-crowdfund/,TRUE,96,4.2,4.15157,26,17,0,02-10-2012,02-10-2012,455,1280,INR
223740,PMI Agile Certified Practitioner (PMI-ACP®) Exam Prep,/course/proplanx-pmi-acp-exam-prep-course/,TRUE,305,2.9,2.89439,26,75,0,20-05-2014,12-06-2014,0,3200,INR
1398390,Successful B2B Trade Show Management and Marketing,/course/successful-b2b-trade-show-management-and-marketing/,TRUE,1473,4.2,4.24547,26,30,0,17-10-2017,08-11-2017,455,8640,INR
1454916,How to Start a Business as a Young Entrepreneur Under 22,/course/how-to-start-a-business-as-a-young-entrepreneur-under-22/,TRUE,1102,4.55,4.48819,26,15,0,01-12-2017,06-12-2017,455,1280,INR
1527896,QuickBooks Online vs. Excel,/course/quickbooks-online-vs-excel/,TRUE,1102,3.95,3.99664,26,192,0,26-01-2018,08-02-2018,455,8640,INR
2112078,Visualizing data using Stata,/course/visualizing-data-using-stata/,TRUE,2729,4.55,4.51303,26,38,0,28-12-2018,10-01-2019,455,1600,INR
2592816,Leading a Business Intelligence Project- 7 Steps for Success,/course/leading-a-business-intelligence-project-7-steps-for-success/,TRUE,3607,4.1,4.07973,26,62,0,05-10-2019,09-10-2019,455,8640,INR
2257636,Learn Trello Project Management in One Hour [Fast Paced],/course/learn-trello-project-management/,TRUE,175,4.8,4.78301,26,12,0,06-03-2019,09-03-2019,455,1280,INR
2943616,Introduction to Standard Operating Procedure Development,/course/introduction-to-standard-operating-procedure-development/,TRUE,54,3.47059,3.63367,26,14,0,01-04-2020,17-04-2020,455,2240,INR
1511950,Beginner Cryptocurrency Investment Course,/course/beginner-cryptocurrency-investment-course-for-2018/,TRUE,81,4.7,4.68577,26,37,0,16-01-2018,30-01-2018,455,1280,INR
1600456,Bigdata and Hadoop [Scalebyte],/course/bigdata-and-hadoop-scalebyte/,TRUE,2370,3.95,4.04328,26,19,0,17-03-2018,24-05-2018,455,1280,INR
1136518,Out Of Office - How To Start Your Own Side Business,/course/out-of-office/,TRUE,3079,4.7,4.62204,26,30,0,06-03-2017,30-04-2017,455,6080,INR
851442,How To Quit Your Day Job To Pursue The Work Of Your Dreams,/course/quityourjob/,TRUE,3982,4.3,4.38968,26,17,0,17-05-2016,19-05-2016,455,6400,INR
488818,QuickBooks 2015 Training for Newbies,/course/free-training-quickbooks-2015/,TRUE,2532,4,3.91773,26,76,0,28-04-2015,11-05-2015,455,8640,INR
532216,Raising Capital for Your Business,/course/raising-capital-for-your-business/,TRUE,119,4.5,4.44512,26,60,0,19-06-2015,03-08-2015,455,3200,INR
1939640,Business Development: 11 Steps to Start your First Business,/course/11-steps-to-jumpstart-your-first-business/,TRUE,3226,4.1,4.22179,26,12,0,29-09-2018,03-10-2018,455,1920,INR
2497954,Organizational Design: A Modern Practical Approach,/course/organizational-design-a-modern-practical-approach/,TRUE,5607,3.65,3.76709,26,30,0,07-08-2019,13-08-2019,455,8640,INR
444444,Business Blogging & Social Media PressRoom (Wordpress),/course/wordpress-social-media-press-release-blog/,TRUE,275,4.6,4.1631,26,36,0,11-03-2015,16-07-2015,0,12800,INR
106344,eBay - How To Find Buy & Flip Classic Cars On eBay,/course/ebay-how-to-find-buy-and-flip-classic-cars-on-ebay/,TRUE,848,3.9,4.03456,26,19,0,15-10-2013,15-10-2013,455,6400,INR
2117642,Project Management Interview Preparation - Get a Job as a PM,/course/project-management-interview-preparation-get-a-job-as-a-pm/,TRUE,1210,3.85,3.54949,26,34,0,31-12-2018,14-04-2019,455,8640,INR
2701916,Ebay Dropshipping Mastery 2020: Work Anywhere From Home,/course/ebay-dropshipping-mastery-course-work-anywhere-from-home/,TRUE,292,4.35,4.41459,26,19,0,12-12-2019,12-12-2019,455,7040,INR
2614908,WordPress Blogging Master class : To Start successful blog,/course/wordpress-blogging-master-class/,TRUE,155,4.22727,4.00769,26,48,0,19-10-2019,27-10-2019,455,3200,INR
3117290,Restaurant Management - Pricing your menu items using data,/course/restaurant-management-pricing-your-menu-items-using-data/,TRUE,5051,3.6,3.65932,26,11,0,12-05-2020,18-05-2020,455,2560,INR
2863318,Drop Servicing 2020 MasterClass,/course/drop-servicing/,TRUE,124,4.2,4.185,26,10,0,10-03-2020,17-03-2020,455,7680,INR
3081318,UiPath 2020. Robotic Process Automation Introduction,/course/uipath-2020-robotic-process-automation-introduction/,TRUE,5391,3.92308,3.94271,26,21,0,02-05-2020,29-05-2020,455,1280,INR
2993326,Financial Planning for Businesses | Become Profitable,/course/financial-planning-for-businesses/,TRUE,77,4.73077,4.52705,26,39,0,12-04-2020,16-06-2020,455,6400,INR
643430,How I Wrote a NaNoWriMo Novel in 6 Days,/course/how-i-wrote-a-novel-in-6-days-and-won-nanowrimo/,TRUE,612,4.45,4.53348,26,41,0,17-10-2015,12-11-2015,455,3200,INR
411376,Diversifying Your Products or Services,/course/diversifying-your-products-or-services/,TRUE,139,3.8,3.95437,26,11,0,02-02-2015,09-07-2015,455,3200,INR
473602,YouTube Marketing - How To Create a Real YouTube Business,/course/youtube-marketing-how-to-create-a-real-youtube-business/,TRUE,927,4.25,4.20871,26,32,0,11-04-2015,12-10-2015,455,8640,INR
503640,How I Make 1K+ Per Month Writing Books and Courses,/course/how-i-make-1k-per-month-writing-books-and-courses-in-5-hrs/,TRUE,1250,3.75,3.50345,26,36,0,16-05-2015,19-05-2015,455,8640,INR
1556652,The Complete IPO Course: Learn Initial Public Offerings,/course/learn-the-ipo-process-from-an-experienced-cfo-free-ebook/,TRUE,791,3.85,3.50657,26,25,0,15-02-2018,04-04-2018,455,5760,INR
1627064,The Get Things Done Gmail System to Conquer Your Inbox,/course/the-get-things-done-gmail-productivity-system-to-conquer-your-inbox/,TRUE,122,4.8,4.79498,26,35,0,02-04-2018,03-04-2018,455,1920,INR
2021040,Financial Modeling for Analysts and Investment Bankers,/course/financial-modeling-on-consumer-goods-services-sector/,TRUE,3662,3.15,2.66672,26,145,0,12-11-2018,16-11-2018,455,8640,INR
2105962,Professional manicure by Viktoriia Klopotova (eng),/course/professional-manicure-by-viktoriia-klopotova-eng/,TRUE,82,3.75,3.65902,26,54,0,25-12-2018,27-12-2018,0,1920,INR
2291771,Six Sigma White Belt Training & Certification,/course/six-sigma-white-belt-training-certification/,TRUE,37,3.85,4.08247,26,9,0,26-03-2019,02-04-2019,455,1280,INR
2280058,Stakeholder Engagement or Stakeholder Management,/course/stakeholder-engagement/,TRUE,1170,3.55,3.63187,26,24,0,19-03-2019,13-06-2019,455,6400,INR
1547706,Stock Investing - the only course that you will need,/course/stock-investing-the-only-course-that-you-will-need/,TRUE,2157,3.45,3.69566,26,17,0,09-02-2018,21-06-2018,455,1280,INR
1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,/course/get-a-credit-repair-publication-on-amazon-and-live-life/,TRUE,777,3.7,3.72159,26,26,0,10-04-2017,26-04-2017,455,8640,INR
1334426,Advance Options Trading Bundle: Iron Condor & Iron Butterfly,/course/iron-condor-iron-fly-bundle/,TRUE,2551,3.55,3.41162,26,37,2,29-08-2017,06-09-2017,455,1280,INR
2294949,Tableau Server Qualified Associate Exam,/course/tableauservercertification/,TRUE,126,3.6,3.47162,27,0,2,28-03-2019,28-03-2019,455,1280,INR
2963226,Working from Home: Start a Profitable Sales Business in 24HR,/course/working-from-home-start-a-profitable-sales-business-in-24hr/,TRUE,3933,3.7,3.57555,26,10,0,06-04-2020,10-04-2020,455,2560,INR
2963504,Launch Your Home Business - Online Business Ideas Course,/course/work_from_home/,TRUE,545,3.85,3.97576,26,28,0,06-04-2020,20-04-2020,455,1280,INR
3240940,Econometrics in Excel for MBA and professionals,/course/regression-in-excel-for-mba-and-professionals/,TRUE,5500,4.32692,4.27801,26,12,0,16-06-2020,03-08-2020,455,2560,INR
49009,How I pay my rent selling balloons,/course/steps-to-start-your-own-balloon-distribution-business/,TRUE,463,4.25,3.99639,25,14,0,08-04-2013,10-04-2013,455,1600,INR
322004,Team Building: New Strategies for Developing Effective Teams,/course/team-building/,TRUE,1211,3.65,3.5836,25,39,0,18-10-2014,04-03-2015,455,2560,INR
381892,How To Close Deals Over The Phone,/course/how-to-close-deals-over-the-phone/,TRUE,281,3.5,3.49967,25,15,0,01-01-2015,25-02-2015,455,3200,INR
949504,Straddle Options Trading - Options Buying Non Directional,/course/straddle-options-trading-profit-in-any-market-direction/,TRUE,984,3.7,3.66123,25,19,0,04-09-2016,03-10-2016,455,8640,INR
234552,Dr. John's   Managerial Accounting made easy,/course/get-an-a-in-your-management-accounting-101-college-course/,TRUE,1189,4.05,4.09105,25,99,0,31-05-2014,11-09-2015,455,1280,INR
412856,Stock Market Option Trading: How To Sell Options For Premium,/course/make-a-steady-monthly-income-selling-stock-options/,TRUE,2006,3.95,3.97287,25,19,0,04-02-2015,08-02-2015,455,8640,INR
1464014,Data Visualization Principles to Improve your Dashboards,/course/data-visualization-principles/,TRUE,121,4,4.03127,25,24,1,09-12-2017,28-02-2018,455,8640,INR
101234,The Smart Option Trader,/course/the-smart-option-trader/,TRUE,474,3.3,3.32523,25,74,0,04-10-2013,10-10-2013,455,2880,INR
2473724,Simple Leadership Psychology,/course/simple-leadership-psychology/,TRUE,216,4.5,4.36054,25,28,0,23-07-2019,28-07-2019,455,5120,INR
1818834,The Listing Presentation Of A Top Producer,/course/the-listing-presentation-of-a-top-producer/,TRUE,111,4.9,4.89941,25,9,0,25-07-2018,31-07-2018,1600,6400,INR
2285343,Professional Power BI: Data Visualization and Dashboards,/course/professional-power-bi-data-visualization-and-dashboards/,TRUE,159,4.1,4.1909,25,115,0,22-03-2019,27-03-2019,455,8640,INR
2023396,Python: Data Visualization using Python,/course/python-data-visualization-using-python/,TRUE,156,4,4.00033,25,46,0,13-11-2018,14-11-2018,468,8640,INR
2983104,Practical QGIS For Spatial Data Analysis: Beginner to Expert,/course/practical-qgis-for-spatial-data-analysis-beginner-to-expert/,TRUE,198,4.38095,4.31999,25,64,0,10-04-2020,20-05-2020,455,8640,INR
2784462,Critical Thinking with Emotional Intelligence,/course/critical-thinking-with-emotional-intelligence/,TRUE,120,4.07692,4.10748,25,42,0,28-01-2020,20-04-2020,455,8640,INR
99746,Life Hack: How to Live Rent-Free in NYC - Become Financially,/course/lifehack/,TRUE,834,3.25,3.01802,25,26,0,30-09-2013,28-11-2013,455,8640,INR
449016,Guide to Quickly Creating Mini Websites on a Small Budget,/course/create-mini-sites/,TRUE,671,3.75,3.82331,25,18,0,17-03-2015,07-04-2015,455,4160,INR
662565,Ace the MBA Application!,/course/acethemba/,TRUE,161,4.45,4.38935,25,39,0,06-11-2015,06-01-2016,455,3200,INR
31530,Think Like a Philosopher,/course/think-like-a-philosopher/,TRUE,337,3.65,3.65906,25,27,0,06-12-2012,28-01-2014,455,2560,INR
178822,The 60 Minute MBA : No Prior Business Knowledge Required,/course/no-prior-business-knowledge-required/,TRUE,2366,4.25,4.38033,25,10,0,08-03-2014,19-03-2014,455,6080,INR
844674,Future of Sales: Lead Generation in B2B Sales,/course/future-of-sales-lead-generation-in-b2b-sales/,TRUE,2220,4,4.0383,25,12,0,10-05-2016,07-06-2016,455,3520,INR
658116,Mastering PayPal for Online Sales,/course/paypal-sales/,TRUE,1949,4.3,4.33203,25,24,0,02-11-2015,03-11-2015,455,1920,INR
1358958,Learn a Framework: Buy a Feature,/course/learn-a-framework-buy-a-feature/,TRUE,131,4.05,3.99035,25,14,0,23-09-2017,27-09-2017,0,1920,INR
2373572,Quickbooks Desktop Basic to Advance Training Course,/course/basic-to-advance-quickbooks-training/,TRUE,1261,4.6,4.59276,25,91,0,18-05-2019,22-05-2019,455,7360,INR
3216981,Retail Arbitrage from Home with Software [Full Masterclass],/course/retail-arbitrage-from-home-with-software-full-masterclass/,TRUE,165,4.44,4.44651,27,49,0,08-06-2020,15-06-2020,455,8640,INR
3108988,A complete guide on how to build an IP database using Asana,/course/how-to-build-database-with-asana/,TRUE,8232,4.1,4.13294,25,37,0,09-05-2020,14-07-2020,455,8320,INR
1913332,Fiverr for Beginners Secret Tricks - Fiverr Ultimate Guide,/course/fiverr-masterclass-complete-guide/,TRUE,80,3.8,3.77506,25,10,0,15-09-2018,19-09-2018,455,1280,INR
1566782,Lead Generation for Software as a Service (SAAS) Sales,/course/salesleadgeneration/,TRUE,137,3.65,3.60355,25,9,0,23-02-2018,24-02-2018,455,1280,INR
445862,Meeting Management: How to Lead & Master Productive Meetings,/course/meetings-management/,TRUE,958,3.25,3.33399,25,35,0,12-03-2015,24-03-2015,455,2560,INR
2297500,TOP-NOTCH Trend Based Fibonacci Trading Extension Learning,/course/fibonacci-extension/,TRUE,5186,3.5,3.588,25,19,0,29-03-2019,30-04-2019,455,1280,INR
1893094,Accounting and Bookkeeping Essential Skills,/course/accounting-and-bookkeeping-essential-skills/,TRUE,58,3.9,3.869,25,8,0,03-09-2018,04-09-2018,455,5120,INR
2589346,Build the most successful portfolio. Portfolio essentials,/course/build-a-portfolio-that-drives-success/,TRUE,2752,3.7,3.6355,25,13,0,03-10-2019,03-10-2019,455,1280,INR
932918,Kindle Master Crash Course,/course/kindle-money-crash-course/,TRUE,1175,4.55,4.58596,25,23,0,16-08-2016,07-12-2016,455,3200,INR
2308764,Learn Data entry & launch a successful home based business,/course/data-entry-learn-data-entry-and-get-data-entry-job/,TRUE,75,3.35,3.33789,25,9,0,05-04-2019,18-04-2019,455,7360,INR
1753526,The essentials of Electric Car Automobile technology,/course/electric-vehicles-a-gateway-to-secure-future/,TRUE,109,4.25,3.94227,25,11,0,18-06-2018,27-07-2018,455,1280,INR
3096350,Comprehensive Teespring Passive Income Course Teespring A-Z,/course/teespring-passive-income-comprehensive-course-teespring-a-z/,TRUE,3376,3.55,3.58187,25,12,0,06-05-2020,14-05-2020,455,8640,INR
2927758,The Art of Social Engineering and HUMINT,/course/the-art-of-social-engineering-and-humint/,TRUE,102,4.31818,4.30034,25,25,0,29-03-2020,14-04-2020,455,6400,INR
3044432,Become an Expert on Mortgage Credit Reports,/course/become-an-expert-on-mortgage-credit-reports/,TRUE,825,4.47368,4.45701,25,85,0,23-04-2020,24-05-2020,455,8640,INR
852676,Entrepreneurship: 5 keys to building a successful business,/course/entrepreneurship-5-keys-to-building-a-successful-business/,TRUE,152,4.6,4.57253,25,45,0,18-05-2016,23-08-2016,455,5760,INR
1336042,QuickBooks Desktop Bank Feeds And Importing Transactions,/course/quickbooks-desktop-bank-feeds-and-importing-transactions/,TRUE,993,4.2,4.28208,25,14,0,30-08-2017,31-08-2017,455,1280,INR
409894,How to Write a Business Plan Like a Venture Capitalist,/course/venture_capital/,TRUE,3021,3.5,3.50621,25,10,0,01-02-2015,26-02-2015,455,1280,INR
709446,"Case Studies: Facebook, Twitter, LinkedIn, Apple",/course/the-business-of-technology/,TRUE,3638,4.15,4.05955,25,33,0,29-12-2015,29-12-2015,455,6400,INR
696564,Quora For Business,/course/quora-for-business/,TRUE,1500,4.35,4.35399,25,38,0,13-12-2015,22-01-2016,455,3200,INR
970638,Write Your Best Fiction and Get It Published,/course/fiction-academy/,TRUE,194,4.45,4.42107,25,45,0,28-09-2016,12-10-2016,3200,8640,INR
1647556,Receivables & The Allowance vs The Direct Write Off Methods,/course/receivables-the-allowance-vs-the-direct-write-off-methods/,TRUE,13181,4.5,4.64346,25,76,0,15-04-2018,16-05-2018,455,8640,INR
727042,How to use your IRA or 401K to invest in real estate,/course/how-to-use-your-ira-or-401k-to-invest-in-real-estate/,TRUE,154,4,3.99083,25,26,0,13-01-2016,08-02-2016,455,3200,INR
1743400,The Complete Lifestyle Design & Digital Nomad Course,/course/lifestyle-design/,TRUE,5639,3.5,3.63667,25,24,0,11-06-2018,13-10-2018,455,8640,INR
1679304,Accounting 201: Sarbanes Oxley SOX 404 Explained,/course/learn-sarbanes-oxley-sox-from-a-cfo/,TRUE,960,4,3.95255,25,22,0,06-05-2018,21-05-2018,455,3200,INR
2270114,Managing commercial website projects,/course/managing-commercial-website-projects/,TRUE,66,4.05,4.02094,25,16,0,13-03-2019,26-03-2019,455,1600,INR
2304300,Writing Captivating Content for Speeches and Presentations,/course/writing-captivating-content-for-speeches-and-presentations/,TRUE,119,4.35,4.29944,25,36,0,02-04-2019,29-05-2019,455,8320,INR
2274261,How To Automate Sales and Support Using Chatbots,/course/how-to-automate-sales-and-support-using-chatbots/,TRUE,5569,4.65,4.81056,25,49,0,16-03-2019,19-03-2019,455,8640,INR
1217764,Learn to Direct by Watching Movies,/course/learn-to-direct-by-watching-movies/,TRUE,108,4.25,4.14752,25,8,0,16-05-2017,17-05-2017,455,3200,INR
3423600,Sales Success: Your First Sales Job,/course/sales-success-your-first-sales-job/,TRUE,230,4.27083,4.43679,25,30,0,16-08-2020,21-08-2020,455,7040,INR
840060,Enterprise Resilience: Preparing Businesses for the Worst,/course/enterprise-resilience/,TRUE,3088,3.8,3.82396,25,6,0,05-05-2016,05-05-2016,455,6400,INR
487932,Customer Acquisition with Social Media Content Marketing,/course/content-marketing-strategy/,TRUE,1431,3.75,3.55269,25,43,0,27-04-2015,04-05-2015,455,1280,INR
365282,Management Skills for Success and Employee Relations,/course/management-skills-for-success-and-employee-relations/,TRUE,71,4.05,4.03662,25,20,0,07-12-2014,29-12-2014,455,1280,INR
93034,How to Overcome Writer's Block,/course/how-to-overcome-writers-block/,TRUE,860,4.2,4.19254,25,21,0,16-09-2013,29-10-2013,455,3520,INR
1271054,Advanced Project Management (3/4): Project Planning (cont.),/course/advanced-project-management-project-planning-cont/,TRUE,283,4.15,4.04032,25,16,0,27-06-2017,11-07-2017,455,8640,INR
1594570,A complete understanding of Federal Taxation of USA,/course/a-complete-understanding-of-federal-taxation/,TRUE,925,3.05,3.1225,25,12,0,13-03-2018,29-03-2018,455,1280,INR
2080294,Canva E- Book Cover Design for Entrepreneurs & Beginners,/course/professional-kindle-book-covers-with-canva-for-entrepreneurs/,TRUE,7470,3.7,3.96158,25,10,0,11-12-2018,25-02-2019,455,6080,INR
2093028,How to Start a Tech Company 102 - Managing Human Resources,/course/how-to-start-a-tech-company-managing-human-resources-101/,TRUE,5056,4.2,4.16921,25,14,0,18-12-2018,04-02-2019,455,8640,INR
1714160,Make Money: Follow your passion and earn by 35 proven ways,/course/waystogain/,TRUE,3627,3.5,3.89712,25,37,0,25-05-2018,08-06-2018,455,1280,INR
3258372,"Etsy 2020 Masterclass: Setup, SEO, Social & Etsy Marketing",/course/etsy-2020-masterclass-setup-seo-social-media-marketing/,TRUE,143,4.48,4.54238,25,50,0,22-06-2020,14-07-2020,1200,4800,INR
2578910,ISO 14001:2015 - Environmental Management Systems (EMS),/course/iso-140012015-environmental-management-systems-ems/,TRUE,66,3.85,3.4887,25,18,2,26-09-2019,27-09-2019,1360,5440,INR
2649632,Escape the City: StartUp School - Launch Your Business Idea!,/course/escape-the-city-startup-school-launch-your-business-idea/,TRUE,8297,3.6,3.87812,25,38,0,10-11-2019,11-11-2019,455,8640,INR
2379656,Fibonacci Trading: The complete Course to Fibonacci Trading,/course/fibonacci-retracement/,TRUE,324,4.45,4.21312,25,38,0,22-05-2019,24-05-2019,455,8640,INR
2541038,Introduction to Public Administration,/course/introduction-to-public-administration/,TRUE,471,3.7,3.78116,25,11,0,03-09-2019,04-02-2020,455,1280,INR
320628,Fundamentals Of Telemarketing Workshop,/course/fundamentals-of-telemarketing-workshop/,TRUE,94,4,4.02976,25,12,0,16-10-2014,11-11-2014,455,3200,INR
360916,Hot Trading Investing Strategy: ETF and Futures,/course/learn-to-trade-stocks-and-futures-with-profitable-strategy/,TRUE,172,3.95,3.7328,25,13,0,01-12-2014,08-12-2014,455,1920,INR
503726,How to Open a Bed and Breakfast - Updated 2020,/course/how-to-open-a-bed-and-breakfast/,TRUE,325,4.25,4.27848,25,9,0,16-05-2015,25-05-2015,455,3200,INR
1473422,Perfect Project Charter,/course/perfect-project-charter/,TRUE,111,3.95,3.88866,25,20,0,18-12-2017,21-12-2017,455,7360,INR
1335948,How To Read & Understand Typical Business Insurance Policies,/course/how-to-read-understand-typical-business-insurance-policies/,TRUE,83,3.9,3.87844,25,11,0,30-08-2017,24-01-2018,455,4800,INR
2644126,ISO/IEC 17025: 2017 - Basic Understanding - made easy,/course/isoiec-17025-2017-basic-understanding/,TRUE,50,4.45455,4.47152,25,18,0,07-11-2019,07-11-2019,0,1920,INR
2196372,"Portfolio, Programme and Project Offices Foundation exams",/course/portfolio-programme-and-project-offices-foundation-exams/,TRUE,138,3.7,3.53708,25,0,2,04-02-2019,04-02-2019,455,1920,INR
1801996,CAPM PMBOK 6 Vocabulary Exams - All CAPM Terms,/course/capm-vocabulary-exam/,TRUE,338,4.55,4.50662,25,0,4,16-07-2018,16-07-2018,455,6400,INR
3059236,Learn SWOT & PESTLE Analysis in less than 1 hour,/course/learn-swot-pestle-analysis-in-less-than-1-hour/,TRUE,1355,4.35,4.36524,25,26,0,27-04-2020,05-05-2020,455,1280,INR
3367026,"A Brief Study on Shipping, Multimodal Transport, Logistics",/course/shipping-multimodal-transport-logistics/,TRUE,69,4.58,4.27687,25,10,0,26-07-2020,06-08-2020,455,2240,INR
254214,How to Run a Business Online: No Work Required,/course/how-to-run-a-business-online-no-work-required/,TRUE,507,4.05,4.01269,25,10,0,02-07-2014,02-07-2014,455,1280,INR
366776,Media Training for Authors: Promote Your Book in the News,/course/media-training-for-authors/,TRUE,5258,4.15,4.03139,25,134,0,09-12-2014,09-12-2014,455,8640,INR
1074696,Learn business dress code,/course/learn-business-dress-code/,TRUE,765,4.4,4.52771,25,6,0,13-01-2017,17-01-2017,455,1600,INR
1355028,Financial Modelling Workshop,/course/financial-modelling-workshop/,TRUE,103,4.25,4.19682,25,11,0,19-09-2017,22-09-2017,0,12800,INR
1449866,A Beginner's Guide to Affiliate Marketing,/course/affiliate-marketing-from-scratch/,TRUE,1339,4,3.90664,25,15,0,27-11-2017,04-12-2017,455,3520,INR
1673082,Entrepreneurship Fundamentals - Things Missed in MBA,/course/business-wisdom-accelerator-x1000-learning-machine-aman-varma/,TRUE,4521,3.65,4.01711,25,21,0,02-05-2018,04-05-2018,455,1280,INR
2863532,How to Score a Lucrative Sales Job,/course/land-your-first-sales-job/,TRUE,66,4.75,4.74846,25,27,0,10-03-2020,18-04-2020,455,1920,INR
2719450,Financial analysis using ratios,/course/financial-analysis-using-ratios/,TRUE,2553,3.35,3.62194,25,54,0,24-12-2019,01-01-2020,455,1280,INR
3432318,Jetpack 1.0: Artificial Intelligence and Automation in HR,/course/jetpack-10-artificial-intelligence-and-automation-in-hr/,TRUE,6232,3.8,3.66636,25,7,0,19-08-2020,22-08-2020,455,1280,INR
937542,Working Holiday - How to Start Businesses as a Videographer,/course/videobiz2/,TRUE,661,4.15,4.17718,24,57,0,22-08-2016,25-08-2016,455,8640,INR
1258746,Project Cost Management,/course/project-cost-management-1/,TRUE,118,3.8,3.75769,24,6,1,18-06-2017,11-07-2017,455,1920,INR
590384,100+ Fundraising Ideas for Your Non-Profit,/course/100-fundraising-ideas-for-your-non-profit/,TRUE,85,3.3,3.32237,24,11,0,22-08-2015,24-08-2015,455,2240,INR
559196,Kindle Business #2: Kindle Pre-orders to Kindle Best Seller,/course/kindle-secret-tip-use-pre-orders-to-become-best-sellers/,TRUE,3003,3.85,3.63206,24,22,0,20-07-2015,22-07-2015,455,8640,INR
